benchmark_id,benchmark_text,rank,similarity,corpus_file,corpus_source,corpus_text
murder_mysteries_1,,49,0.44068443775177,,unknown,
murder_mysteries_1,,50,0.44068443775177,,unknown,
murder_mysteries_1,,51,0.44068443775177,,unknown,
murder_mysteries_1,,52,0.44068443775177,,unknown,
murder_mysteries_1,,53,0.44068443775177,,unknown,
murder_mysteries_1,,54,0.44068443775177,,unknown,
murder_mysteries_1,,55,0.44068443775177,,unknown,
murder_mysteries_1,,56,0.44068443775177,,unknown,
murder_mysteries_1,,57,0.44068443775177,,unknown,
murder_mysteries_1,,58,0.44068443775177,,unknown,
murder_mysteries_1,,59,0.44068443775177,,unknown,
murder_mysteries_1,,60,0.4406442940235138,,unknown,
murder_mysteries_1,,61,0.4397636353969574,,unknown,
murder_mysteries_1,,62,0.43976089358329773,,unknown,
murder_mysteries_1,,63,0.43976089358329773,,unknown,
murder_mysteries_1,,64,0.4390140175819397,,unknown,
murder_mysteries_1,,65,0.4390140175819397,,unknown,
murder_mysteries_1,,66,0.4389292001724243,,unknown,
murder_mysteries_1,,67,0.4389292001724243,,unknown,
murder_mysteries_1,,68,0.4389292001724243,,unknown,
murder_mysteries_1,,69,0.43881165981292725,,unknown,
murder_mysteries_1,,70,0.43790915608406067,,unknown,
murder_mysteries_1,,71,0.43790915608406067,,unknown,
murder_mysteries_1,,72,0.43790915608406067,,unknown,
murder_mysteries_1,,73,0.43790915608406067,,unknown,
murder_mysteries_1,,74,0.43790915608406067,,unknown,
murder_mysteries_1,,75,0.43790915608406067,,unknown,
murder_mysteries_1,,76,0.43790915608406067,,unknown,
murder_mysteries_1,,77,0.43790915608406067,,unknown,
murder_mysteries_1,,78,0.43790915608406067,,unknown,
murder_mysteries_1,,79,0.43790915608406067,,unknown,
murder_mysteries_1,,80,0.43790915608406067,,unknown,
murder_mysteries_1,,81,0.43790915608406067,,unknown,
murder_mysteries_1,,82,0.43790915608406067,,unknown,
murder_mysteries_1,,83,0.43790915608406067,,unknown,
murder_mysteries_1,,84,0.43790915608406067,,unknown,
murder_mysteries_1,,85,0.43790915608406067,,unknown,
murder_mysteries_1,,86,0.43790915608406067,,unknown,
murder_mysteries_1,,87,0.43790915608406067,,unknown,
murder_mysteries_1,,88,0.43790915608406067,,unknown,
murder_mysteries_1,,89,0.4378761947154999,,unknown,
murder_mysteries_1,,90,0.4373689293861389,,unknown,
murder_mysteries_1,,91,0.4367941915988922,,unknown,
murder_mysteries_1,,92,0.43586465716362,,unknown,
murder_mysteries_1,,93,0.43522506952285767,,unknown,
murder_mysteries_1,,94,0.43513190746307373,,unknown,
murder_mysteries_1,,95,0.4350784718990326,,unknown,
murder_mysteries_1,,96,0.4350784718990326,,unknown,
murder_mysteries_1,,97,0.4350784718990326,,unknown,
murder_mysteries_1,,98,0.4350784718990326,,unknown,
murder_mysteries_1,,99,0.43497389554977417,,unknown,
murder_mysteries_1,,100,0.43484875559806824,,unknown,
murder_mysteries_2,,1,0.5137124061584473,,unknown,
murder_mysteries_2,,2,0.5122659802436829,,unknown,
murder_mysteries_2,,3,0.5109441876411438,,unknown,
murder_mysteries_2,,4,0.5092102885246277,,unknown,
murder_mysteries_2,,5,0.5042186379432678,,unknown,
murder_mysteries_2,,6,0.49317455291748047,,unknown,
murder_mysteries_2,,7,0.4849502444267273,,unknown,
murder_mysteries_2,,8,0.4785307049751282,,unknown,
murder_mysteries_2,,9,0.47500160336494446,,unknown,
murder_mysteries_2,,10,0.47070664167404175,,unknown,
murder_mysteries_2,,11,0.469515323638916,,unknown,
murder_mysteries_2,,12,0.46221020817756653,,unknown,
murder_mysteries_2,,13,0.46143263578414917,,unknown,
murder_mysteries_2,,14,0.4608736038208008,,unknown,
murder_mysteries_2,,15,0.460319459438324,,unknown,
murder_mysteries_2,,16,0.46017634868621826,,unknown,
murder_mysteries_2,,17,0.46017634868621826,,unknown,
murder_mysteries_2,,18,0.46017634868621826,,unknown,
murder_mysteries_2,,19,0.46017634868621826,,unknown,
murder_mysteries_2,,20,0.4601074159145355,,unknown,
murder_mysteries_2,,21,0.4587308168411255,,unknown,
murder_mysteries_2,,22,0.4570313096046448,,unknown,
murder_mysteries_2,,23,0.457028865814209,,unknown,
murder_mysteries_2,,24,0.4559010863304138,,unknown,
murder_mysteries_2,,25,0.4556783437728882,,unknown,
murder_mysteries_2,,26,0.4555148482322693,,unknown,
murder_mysteries_2,,27,0.4540598392486572,,unknown,
murder_mysteries_2,,28,0.4540598392486572,,unknown,
murder_mysteries_2,,29,0.4533417224884033,,unknown,
murder_mysteries_2,,30,0.45254403352737427,,unknown,
murder_mysteries_2,,31,0.45168036222457886,,unknown,
murder_mysteries_2,,32,0.45100098848342896,,unknown,
murder_mysteries_2,,33,0.4506441354751587,,unknown,
murder_mysteries_2,,34,0.45046329498291016,,unknown,
murder_mysteries_2,,35,0.4488671123981476,,unknown,
murder_mysteries_2,,36,0.4484826624393463,,unknown,
murder_mysteries_2,,37,0.4464268684387207,,unknown,
murder_mysteries_2,,38,0.4464207887649536,,unknown,
murder_mysteries_2,,39,0.44638216495513916,,unknown,
murder_mysteries_2,,40,0.4452105760574341,,unknown,
murder_mysteries_2,,41,0.4452105760574341,,unknown,
murder_mysteries_2,,42,0.44445380568504333,,unknown,
murder_mysteries_2,,43,0.4430522918701172,,unknown,
murder_mysteries_2,,44,0.44208234548568726,,unknown,
murder_mysteries_2,,45,0.4419034719467163,,unknown,
murder_mysteries_2,,46,0.44134071469306946,,unknown,
murder_mysteries_2,,47,0.44099634885787964,,unknown,
murder_mysteries_2,,48,0.44068443775177,,unknown,
murder_mysteries_2,,49,0.44068443775177,,unknown,
murder_mysteries_2,,50,0.44068443775177,,unknown,
murder_mysteries_2,,51,0.44068443775177,,unknown,
murder_mysteries_2,,52,0.44068443775177,,unknown,
murder_mysteries_2,,53,0.44068443775177,,unknown,
murder_mysteries_2,,54,0.44068443775177,,unknown,
murder_mysteries_2,,55,0.44068443775177,,unknown,
murder_mysteries_2,,56,0.44068443775177,,unknown,
murder_mysteries_2,,57,0.44068443775177,,unknown,
murder_mysteries_2,,58,0.44068443775177,,unknown,
murder_mysteries_2,,59,0.44068443775177,,unknown,
murder_mysteries_2,,60,0.4406442940235138,,unknown,
murder_mysteries_2,,61,0.4397636353969574,,unknown,
murder_mysteries_2,,62,0.43976089358329773,,unknown,
murder_mysteries_2,,63,0.43976089358329773,,unknown,
murder_mysteries_2,,64,0.4390140175819397,,unknown,
murder_mysteries_2,,65,0.4390140175819397,,unknown,
murder_mysteries_2,,66,0.4389292001724243,,unknown,
murder_mysteries_2,,67,0.4389292001724243,,unknown,
murder_mysteries_2,,68,0.4389292001724243,,unknown,
murder_mysteries_2,,69,0.43881165981292725,,unknown,
murder_mysteries_2,,70,0.43790915608406067,,unknown,
murder_mysteries_2,,71,0.43790915608406067,,unknown,
murder_mysteries_2,,72,0.43790915608406067,,unknown,
murder_mysteries_2,,73,0.43790915608406067,,unknown,
murder_mysteries_2,,74,0.43790915608406067,,unknown,
murder_mysteries_2,,75,0.43790915608406067,,unknown,
murder_mysteries_2,,76,0.43790915608406067,,unknown,
murder_mysteries_2,,77,0.43790915608406067,,unknown,
murder_mysteries_2,,78,0.43790915608406067,,unknown,
murder_mysteries_2,,79,0.43790915608406067,,unknown,
murder_mysteries_2,,80,0.43790915608406067,,unknown,
murder_mysteries_2,,81,0.43790915608406067,,unknown,
murder_mysteries_2,,82,0.43790915608406067,,unknown,
murder_mysteries_2,,83,0.43790915608406067,,unknown,
murder_mysteries_2,,84,0.43790915608406067,,unknown,
murder_mysteries_2,,85,0.43790915608406067,,unknown,
murder_mysteries_2,,86,0.43790915608406067,,unknown,
murder_mysteries_2,,87,0.43790915608406067,,unknown,
murder_mysteries_2,,88,0.43790915608406067,,unknown,
murder_mysteries_2,,89,0.4378761947154999,,unknown,
murder_mysteries_2,,90,0.4373689293861389,,unknown,
murder_mysteries_2,,91,0.4367941915988922,,unknown,
murder_mysteries_2,,92,0.43586465716362,,unknown,
murder_mysteries_2,,93,0.43522506952285767,,unknown,
murder_mysteries_2,,94,0.43513190746307373,,unknown,
murder_mysteries_2,,95,0.4350784718990326,,unknown,
murder_mysteries_2,,96,0.4350784718990326,,unknown,
murder_mysteries_2,,97,0.4350784718990326,,unknown,
murder_mysteries_2,,98,0.4350784718990326,,unknown,
murder_mysteries_2,,99,0.43497389554977417,,unknown,
murder_mysteries_2,,100,0.43484875559806824,,unknown,
murder_mysteries_3,,1,0.5137124061584473,,unknown,
murder_mysteries_3,,2,0.5122659802436829,,unknown,
murder_mysteries_3,,3,0.5109441876411438,,unknown,
murder_mysteries_3,,4,0.5092102885246277,,unknown,
murder_mysteries_3,,5,0.5042186379432678,,unknown,
murder_mysteries_3,,6,0.49317455291748047,,unknown,
murder_mysteries_3,,7,0.4849502444267273,,unknown,
murder_mysteries_3,,8,0.4785307049751282,,unknown,
murder_mysteries_3,,9,0.47500160336494446,,unknown,
murder_mysteries_3,,10,0.47070664167404175,,unknown,
murder_mysteries_3,,11,0.469515323638916,,unknown,
murder_mysteries_3,,12,0.46221020817756653,,unknown,
murder_mysteries_3,,13,0.46143263578414917,,unknown,
murder_mysteries_3,,14,0.4608736038208008,,unknown,
murder_mysteries_3,,15,0.460319459438324,,unknown,
murder_mysteries_3,,16,0.46017634868621826,,unknown,
murder_mysteries_3,,17,0.46017634868621826,,unknown,
murder_mysteries_3,,18,0.46017634868621826,,unknown,
murder_mysteries_3,,19,0.46017634868621826,,unknown,
murder_mysteries_3,,20,0.4601074159145355,,unknown,
murder_mysteries_3,,21,0.4587308168411255,,unknown,
murder_mysteries_3,,22,0.4570313096046448,,unknown,
murder_mysteries_3,,23,0.457028865814209,,unknown,
murder_mysteries_3,,24,0.4559010863304138,,unknown,
murder_mysteries_3,,25,0.4556783437728882,,unknown,
murder_mysteries_3,,26,0.4555148482322693,,unknown,
murder_mysteries_3,,27,0.4540598392486572,,unknown,
murder_mysteries_3,,28,0.4540598392486572,,unknown,
murder_mysteries_3,,29,0.4533417224884033,,unknown,
murder_mysteries_3,,30,0.45254403352737427,,unknown,
murder_mysteries_3,,31,0.45168036222457886,,unknown,
murder_mysteries_3,,32,0.45100098848342896,,unknown,
murder_mysteries_3,,33,0.4506441354751587,,unknown,
murder_mysteries_3,,34,0.45046329498291016,,unknown,
murder_mysteries_3,,35,0.4488671123981476,,unknown,
murder_mysteries_3,,36,0.4484826624393463,,unknown,
murder_mysteries_3,,37,0.4464268684387207,,unknown,
murder_mysteries_3,,38,0.4464207887649536,,unknown,
murder_mysteries_3,,39,0.44638216495513916,,unknown,
murder_mysteries_3,,40,0.4452105760574341,,unknown,
murder_mysteries_3,,41,0.4452105760574341,,unknown,
murder_mysteries_3,,42,0.44445380568504333,,unknown,
murder_mysteries_3,,43,0.4430522918701172,,unknown,
murder_mysteries_3,,44,0.44208234548568726,,unknown,
murder_mysteries_3,,45,0.4419034719467163,,unknown,
murder_mysteries_3,,46,0.44134071469306946,,unknown,
murder_mysteries_3,,47,0.44099634885787964,,unknown,
murder_mysteries_3,,48,0.44068443775177,,unknown,
murder_mysteries_3,,49,0.44068443775177,,unknown,
murder_mysteries_3,,50,0.44068443775177,,unknown,
murder_mysteries_3,,51,0.44068443775177,,unknown,
murder_mysteries_3,,52,0.44068443775177,,unknown,
murder_mysteries_3,,53,0.44068443775177,,unknown,
murder_mysteries_3,,54,0.44068443775177,,unknown,
murder_mysteries_3,,55,0.44068443775177,,unknown,
murder_mysteries_3,,56,0.44068443775177,,unknown,
murder_mysteries_3,,57,0.44068443775177,,unknown,
murder_mysteries_3,,58,0.44068443775177,,unknown,
murder_mysteries_3,,59,0.44068443775177,,unknown,
